ID,dem_genero,dem_edad,dem_nivedu,WVOC_01_cod,WVOC_02_cod,WVOC_03_cod,WVOC_04_cod,WVOC_05_cod,WVOC_06_cod,WVOC_07_cod,WVOC_08_cod,WVOC_09_cod,WVOC_10_cod,WVOC_11_cod,WVOC_12_cod,WVOC_13_cod,WVOC_14_cod,WVOC_15_cod,WVOC_16_cod,WVOC_17_cod,WVOC_18_cod,WVOC_19_cod,WVOC_20_cod,WVOC_21_cod,WVOC_22_cod,WVOC_23_cod,WVOC_24_cod,WVOC_25_cod,WVOC_26_cod,WVOC_27_cod,WVOC_28_cod,WVOC_29_cod,WVOC_30_cod,WVOC_31_cod,WVOC_32_cod,WVOC_33_cod,WVOC_TOTAL,WVOC_TOTAL_STD,WMAT_01_cod,WMAT_01_raw,WMAT_02_cod,WMAT_02_raw,WMAT_03_cod,WMAT_03_raw,WMAT_04_cod,WMAT_04_raw,WMAT_05_cod,WMAT_05_raw,WMAT_06_cod,WMAT_06_raw,WMAT_07_cod,WMAT_07_raw,WMAT_08_cod,WMAT_08_raw,WMAT_09_cod,WMAT_09_raw,WMAT_10_cod,WMAT_10_raw,WMAT_11_cod,WMAT_11_raw,WMAT_12_cod,WMAT_12_raw,WMAT_13_cod,WMAT_13_raw,WMAT_14_cod,WMAT_14_raw,WMAT_15_cod,WMAT_15_raw,WMAT_16_cod,WMAT_16_raw,WMAT_17_cod,WMAT_17_raw,WMAT_18_cod,WMAT_18_raw,WMAT_19_cod,WMAT_19_raw,WMAT_20_cod,WMAT_20_raw,WMAT_21_cod,WMAT_21_raw,WMAT_22_cod,WMAT_22_raw,WMAT_23_cod,WMAT_23_raw,WMAT_24_cod,WMAT_24_raw,WMAT_25_cod,WMAT_25_raw,WMAT_26_cod,WMAT_26_raw,WMAT_A,WMAT_B,WMAT_C,wmat_total,wmat_total_std,bfbs_01_cod,bfbs_01_conf,bfbs_01_raw,bfbs_03_cod,bfbs_03_conf,bfbs_03_raw,bfbs_04_cod,bfbs_04_conf,bfbs_04_raw,bfbs_10_cod,bfbs_10_conf,bfbs_10_raw,bfbs_12_cod,bfbs_12_conf,bfbs_12_raw,bfbs_14_cod,bfbs_14_conf,bfbs_14_raw,bfbs_17_cod,bfbs_17_conf,bfbs_17_raw,bfbs_23_cod,bfbs_23_conf,bfbs_23_raw,bfbs_conf_total,bfbs_cong_conf,bfbs_cong_total,bfbs_creib_conf,bfbs_creib_total,bfbs_incong_conf,bfbs_incon_total,bfbs_increib_conf,bfbs_increib_total,bfbs_invalid_conf,bfbs_invalid_total,bfbs_total,bfbs_valid_conf,bfbs_valid_total,EA_01_raw,EA_02_raw,EA_03_raw,EA_04_raw,EA_05_raw,EA_06_raw,EA_07_raw,EA_08_raw,EA_09_raw,EA_10_raw,EA_11_raw,EA_12_raw,EA_13_raw,EA_14_raw,EA_15_raw,EA_16_raw,EA_17_raw,EA_18_raw,EA_19_raw,EA_20_raw,EA_21_raw,EA_22_raw,EA_23_raw,EA_24_raw,EA_azar_TOTAL,EA_control_interno_TOTAL,EA_otros_poderosos_TOTAL,EAR_01_raw,EAR_02_raw,EAR_03_raw,EAR_04_raw,EAR_05_raw,EAR_06_raw,EAR_07_raw,EAR_08_raw,EAR_09_raw,EAR_10_raw,EAR_TOTAL,ECRRS_ansiedad_TOTAL,ECRRS_evitacion_TOTAL,ECRRS_madre_01_raw,ECRRS_madre_02_raw,ECRRS_madre_03_raw,ECRRS_madre_04_raw,ECRRS_madre_05_raw,ECRRS_madre_06_raw,ECRRS_madre_07_raw,ECRRS_madre_08_raw,ECRRS_madre_09_raw,ECRRS_madre_ansiedad_TOTAL,ECRRS_madre_evitacion_TOTAL,ECRRS_mejoramig_01_raw,ECRRS_mejoramig_02_raw,ECRRS_mejoramig_03_raw,ECRRS_mejoramig_04_raw,ECRRS_mejoramig_05_raw,ECRRS_mejoramig_06_raw,ECRRS_mejoramig_07_raw,ECRRS_mejoramig_08_raw,ECRRS_mejoramig_09_raw,ECRRS_mejoramigo_ansiedad_TOTAL,ECRRS_mejoramigo_evitacion_TOTAL,ECRRS_padre_01_raw,ECRRS_padre_02_raw,ECRRS_padre_03_raw,ECRRS_padre_04_raw,ECRRS_padre_05_raw,ECRRS_padre_06_raw,ECRRS_padre_07_raw,ECRRS_padre_08_raw,ECRRS_padre_09_raw,ECRRS_padre_ansiedad_TOTAL,ECRRS_padre_evitacion_TOTAL,ECRRS_pareja_01_raw,ECRRS_pareja_02_raw,ECRRS_pareja_03_raw,ECRRS_pareja_04_raw,ECRRS_pareja_05_raw,ECRRS_pareja_06_raw,ECRRS_pareja_07_raw,ECRRS_pareja_08_raw,ECRRS_pareja_09_raw,ECRRS_pareja_ansiedad_TOTAL,ECRRS_pareja_evitacion_TOTAL,GHQ_01,GHQ_02,GHQ_03,GHQ_04,GHQ_05,GHQ_06,GHQ_07,GHQ_08,GHQ_09,GHQ_10,GHQ_11,GHQ_12,GHQ_autoestima_TOTAL,GHQ_estres_TOTAL,GHQ_exito_afrontamiento_TOTAL,GHQ_TOTAL,wdig_dir_total,wdig_inv_total,WDIGSIMB_TOTAL,wdig_total,wdig_total_std,lkns_01_cod,lkns_01_raw,lkns_02_cod,lkns_02_raw,lkns_03_cod,lkns_03_raw,lkns_04_cod,lkns_04_raw,lkns_05_cod,lkns_05_raw,lkns_06_cod,lkns_06_raw,lkns_07_cod,lkns_07_raw,lkns_08_cod,lkns_08_raw,lkns_09_cod,lkns_09_raw,lkns_10_cod,lkns_10_raw,lkns_11_cod,lkns_11_raw,lkns_total,SASS_01_raw,SASS_02_raw,SASS_03_raw,SASS_04_raw,SASS_05_raw,SASS_06_raw,SASS_07_raw,SASS_08_raw,SASS_09_raw,SASS_10_raw,SASS_11_raw,SASS_12_raw,SASS_13_raw,SASS_14_raw,SASS_15_raw,SASS_16_raw,SASS_17_raw,SASS_18_raw,SASS_19_raw,SASS_20_raw,SASS_21_raw,SASS_TOTAL,SASS_trabajo,bayes_all_accuracy,bayes_all_confidence,bayes_pictorial_qualitative_accuracy,bayes_pictorial_quantitative_accuracy,bayes_text_qualitative_accuracy,bayes_text_quantitative_accuracy
91,1,54,3,2,2,2,1,2,2,2,2,0,0,2,0,0,2,2,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,7,0,5,1,3,1,2,1,2,0,2,1,1,1,5,0,4,0,5,0,5,0,5,0,2,0,4,0,1,0,2,0,2,0,4,0,5,0,4,0,4,0,3,0,1,0,3,0,5,0,5,0,5,2,5,4,5,5,0,50,2,1,100,2,1,60,1,0,100,2,0,50,1,1,100,1,1,100,2,1,80,2,80,87.5,0.75,70,0.5,72.5,0.5,90,0.75,82.5,0.75,5,77.5,0.5,2,-2,3,3,3,-3,2,-3,3,-3,2,-3,3,-3,2,-3,2,3,3,-3,3,-2,3,-3,6,47,28,3,3,0,3,0,3,3,0,0,0,35,0,0.416666666666667,1,0,0,1,1,1,0,0,0,0,0.666666666666667,1,1,0,0,0,0,0,0,0,0,0.333333333333333,1,0,0,1,1,1,0,0,0,0,0.666666666666667,1,1,1,1,0,0,0,0,0,0,0,2,1,2,2,2,0,2,2,2,0,0,2,8,4,12,22,6,4,58,10,7,1,600,1,1,1,1,1,b) 1 de cada 1000,0,c) 5%,1,2,0,200,0,10,0,100,0,20,0,5,5,3,NA,3,1,2,3,3,3,2,3,3,2,3,3,2,2,3,3,2,2,2,50,1,0.5,100,1,0,1,0
92,1,58,3,2,2,2,1,2,0,1,1,0,0,0,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,1,3,1,3,1,2,1,2,1,3,1,1,0,4,0,4,0,5,0,5,0,5,0,3,0,1,0,5,0,3,0,4,0,4,0,1,0,3,0,5,0,3,0,4,0,1,0,4,0,5,0,2,2,5,1,6,8,0,100,2,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,0,100,1,0,100,1,100,100,0.5,100,0.25,100,0,100,0.25,100,0.25,2,100,0.25,1,2,-3,-3,1,-3,1,-3,3,3,-3,-3,-1,2,-3,1,-3,3,3,-3,3,1,2,-1,26,37,6,3,2,0,2,0,2,2,3,0,0,28,0.166666666666667,0.125,1,1,1,1,0,1,1,0,0,0.333333333333333,0.166666666666667,1,1,1,0,0,0,0,0,0,0,0.166666666666667,1,1,1,1,0,1,1,0,0,0.333333333333333,0.166666666666667,1,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,1,2,2,0,0,0,2,7,9,12,28,3,5,43,8,7,0,100,0,1,0,100,0,c) 1 de cada 10,0,b)10%,1,2,1,200,1,15,0,150,0,2,0,5e3,3,3,NA,3,0,3,1,2,3,2,2,3,2,3,0,1,0,3,3,2,3,2,41,1,0,87.5,0,0,0,0
93,1,61,1,2,0,2,1,0,0,1,2,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,1,3,1,3,1,2,0,1,0,5,0,2,0,4,0,4,0,3,0,5,0,3,0,1,0,5,0,5,0,4,0,5,0,4,0,4,0,4,0,3,0,1,0,5,0,3,0,2,0,1,0,2,2,3,1,3,4,1,100,1,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,0,100,1,0,100,1,100,100,0.75,100,0.5,100,0,100,0.25,100,0.25,3,100,0.5,2,1,-3,-3,-1,2,-3,-3,1,3,-3,-3,-3,-3,-1,1,-3,3,3,-3,2,-1,1,1,23,32,4,3,3,0,3,2,3,3,0,0,0,33,0.0833333333333333,0.375,1,1,1,1,0,0,1,0,0,0.333333333333333,0,1,1,1,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,2,1,0,2,0,0,2,2,0,0,0,1,6,8,9,23,3,2,26,5,3,0,800,1,1,0,1,1,b) 1 de cada 1000,0,c) 5%,0,20,0,20,0,10,0,10,0,20,0,500,2,NA,1,1,0,1,1,1,3,1,2,2,1,3,1,0,0,3,3,1,3,2,30,0,0,0,0,NA,0,NA
94,0,39,4,2,2,2,1,2,2,2,1,1,1,0,0,2,1,0,2,2,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,30,8,1,3,1,3,1,2,1,2,1,3,1,1,0,3,1,1,1,2,1,4,1,5,1,1,0,2,0,1,0,3,0,3,0,1,0,3,0,3,0,4,0,5,0,2,0,2,0,2,0,5,0,5,2,5,4,11,8,1,100,1,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,1,100,2,0,100,1,100,100,1,100,0.5,100,0,100,0.5,100,0.5,4,100,0.5,3,3,3,3,3,1,3,-3,3,3,-3,-3,3,3,1,3,-3,3,3,-3,3,-3,3,3,40,48,16,3,3,0,3,0,3,2,2,0,0,32,0.333333333333333,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,2,1,2,2,1,1,2,2,1,0,0,2,8,6,12,25,6,4,60,10,7,0,6000,0,1,0,50,0,a) 1 de cada 100,0,c) 5%,0,3,0,300,0,1,0,6,0,8,0,1,0,NA,NA,3,0,2,3,2,3,1,1,2,2,2,1,3,2,1,1,3,1,2,NA,0,0.5,50,1,NA,1,NA
95,0,35,1,2,0,2,0,0,0,1,2,2,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,5,1,3,1,3,1,2,1,2,1,3,1,1,1,5,1,1,0,3,1,4,0,4,0,2,1,4,0,5,0,3,1,2,0,4,1,5,0,4,0,1,0,5,0,1,0,5,0,3,0,3,0,5,2,5,4,12,8,1,98,1,0,100,1,0,100,2,0,100,2,1,100,2,1,89,1,0,100,1,0,100,1,98.375,96.75,0.5,96.75,0.75,100,0.25,100,0,100,0.25,3,96.75,0.5,3,3,-3,3,3,3,-3,-3,-3,3,-3,-3,3,-3,-3,-3,-3,3,3,-3,3,3,3,3,24,42,12,3,3,0,3,3,3,3,3,0,0,29,0.333333333333333,0.583333333333333,1,1,1,0,1,1,1,0,1,0.666666666666667,0.5,1,1,1,0,0,1,0,0,0,0,0.333333333333333,1,0,0,0,1,1,1,0,1,0.666666666666667,0.833333333333333,1,0,0,0,0,1,0,0,0,0,0.666666666666667,2,2,2,2,1,2,2,2,1,1,1,2,7,5,12,23,4,5,54,9,6,1,100,0,5,1,0,0,c) 1 de cada 10,0,b)10%,1,2,1,2 de 100,1,20,0,100,0,2,0,5,5,3,NA,3,3,2,2,2,2,1,2,3,1,3,3,2,2,0,2,0,2,2,40,1,0,65,0,0,0,NA
96,1,46,3,1,2,2,2,2,2,2,2,2,1,1,1,0,2,2,2,2,2,2,1,2,0,0,1,2,2,0,0,2,0,0,0,0,42,11,1,3,1,3,1,2,1,2,1,3,0,4,1,5,0,4,0,4,0,5,0,3,0,4,0,1,0,5,0,3,0,4,0,4,0,3,0,5,0,3,0,3,0,3,0,5,0,1,0,3,0,4,2,5,4,6,6,1,100,1,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,1,100,2,0,100,1,100,100,1,100,0.5,100,0,100,0.5,100,0.5,4,100,0.5,3,2,2,2,2,1,1,3,3,2,1,-3,1,2,2,1,-1,-3,2,-3,3,2,1,1,31,37,31,2,2,0,3,1,3,3,3,0,0,29,0.166666666666667,0.208333333333333,1,1,0,0,0,0,1,0,0,0.333333333333333,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0.5,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.333333333333333,0,2,1,2,2,2,0,2,2,0,0,0,3,6,6,13,25,8,5,54,13,9,1,500,1,1,0,20,0,a) 1 de cada 100,0,b)10%,1,2,1,200,0,1000,0,10000,0,20,1,5,5,3,NA,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,56,1,0.25,80,1,0,0,0
97,0,43,1,1,1,1,1,2,0,1,1,2,0,0,0,0,2,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18,6,1,3,1,3,1,2,1,2,1,3,0,3,0,4,0,4,0,5,0,2,0,3,0,5,0,5,0,5,0,1,0,2,0,4,0,2,0,4,0,1,0,3,0,1,0,2,0,2,0,5,0,3,2,5,4,5,5,1,50,1,1,0,2,1,50,1,0,100,2,0,15,1,1,100,1,1,0,2,0,50,1,45.625,37.5,1,53.75,0.5,53.75,0.25,37.5,0.75,16.25,0.5,5,75,0.75,2,-2,-3,3,3,3,-2,-2,3,3,-3,-3,3,3,2,2,-2,3,3,-2,3,2,3,-2,26,47,19,2,2,1,3,1,2,2,2,2,1,24,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,3,2,2,1,0,3,9,3,14,24,5,3,47,8,5,0,20,0,1,0,50,1,c) 1 de cada 10,0,b)10%,1,2,1,el doble %,1,10,0,30,0,50,0,50,4,NA,3,3,3,2,3,3,0,0,2,3,0,3,3,2,2,1,3,1,2,3,42,0,0.5,38,1,1,0,0
98,0,18,3,2,1,1,1,2,2,1,2,0,0,1,0,0,2,2,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,25,5,1,3,1,3,1,2,1,2,1,3,0,3,1,5,1,1,0,1,1,4,1,5,1,1,1,4,1,3,0,4,0,3,1,1,0,3,0,4,1,4,0,1,0,1,0,5,0,1,0,5,0,1,2,5,4,14,6,0,100,2,1,100,2,0,100,2,1,100,1,0,50,1,1,100,1,0,100,1,0,100,1,93.75,100,0.5,87.5,0.25,87.5,0.25,100,0.5,87.5,0.25,3,100,0.5,3,1,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,-3,3,3,3,3,44,48,41,3,3,0,1,0,3,3,0,0,0,33,0.583333333333333,0.458333333333333,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0.5,2,2,1,2,2,2,2,2,2,0,0,2,10,3,11,22,7,2,44,9,3,0,2,0,1,1,1,0,a) 1 de cada 100,0,a) 1%,0,3,0,1 cada 1000,0,20,0,100,0,10,0,10,1,NA,3,2,1,2,2,2,1,1,2,2,2,2,0,2,2,1,3,3,1,3,37,0,0.25,62.5,0,0,1,NA
99,0,18,3,1,2,2,1,2,2,2,1,0,2,2,0,0,2,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,1,3,1,3,1,2,1,2,1,3,1,1,1,5,0,4,1,2,1,4,1,5,0,3,0,3,0,1,0,2,0,2,0,4,0,5,0,4,0,3,0,2,0,3,0,1,0,3,0,3,0,3,2,5,4,10,4,1,100,1,0,100,1,1,100,1,1,100,1,1,100,2,1,100,1,1,100,2,1,100,2,100,100,0.75,100,1,100,1,100,0.75,100,0.75,7,100,1,3,3,3,1,1,3,-3,-3,3,3,-3,1,3,1,1,-3,3,3,3,-3,3,-3,3,-3,26,44,22,3,2,0,3,0,3,3,3,1,1,29,0.416666666666667,0.375,1,0,0,1,1,1,1,1,0,0.666666666666667,0.666666666666667,0,1,0,0,0,1,0,0,0,0,0.666666666666667,1,1,1,1,0,1,0,1,0,0.333333333333333,0.166666666666667,1,1,1,1,0,0,0,1,1,0.666666666666667,0,1,3,1,3,2,1,0,3,2,2,0,1,7,2,9,16,10,5,49,15,9,0,500,1,1,1,1,1,c) 1 de cada 10,1,b)10%,1,2,1,2 de cada 100,1,10,0,100,0,20,1,1,8,NA,3,3,2,1,1,2,3,1,1,2,3,1,0,1,2,2,3,3,0,2,36,0,0.5,100,1,1,0,0
100,0,18,3,2,1,2,2,2,2,1,1,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,3,1,3,1,3,1,2,1,2,1,3,1,1,0,4,1,1,0,5,1,4,0,1,1,1,0,3,0,4,1,2,1,2,0,4,0,1,1,3,1,4,0,2,0,2,0,4,0,5,0,4,0,5,2,5,4,13,5,1,90,1,1,20,2,0,100,2,0,50,2,0,50,1,1,100,1,1,20,2,0,100,1,66.25,57.5,1,85,0.5,75,0,47.5,0.5,47.5,0.5,4,85,0.5,3,1,-3,-3,1,2,-1,1,2,1,-3,-3,1,2,1,1,-3,2,3,-1,3,-1,1,3,30,36,16,2,2,1,2,2,2,2,3,2,2,20,0.5,0.458333333333333,1,1,1,0,0,0,1,1,0,0.666666666666667,0.166666666666667,1,1,1,1,0,0,1,0,0,0.333333333333333,0,0,0,0,0,0,0,1,1,0,0.666666666666667,0.666666666666667,0,0,0,0,1,1,0,0,1,0.333333333333333,1,2,0,2,3,1,0,2,2,0,0,0,2,6,8,13,27,7,4,65,11,5,1,500,0,100,0,50,1,c) 1 de cada 10,0,b)10%,1,2,1,200,1,10,0,30,0,30,1,5,6,NA,3,2,3,2,1,1,2,1,3,3,3,2,0,3,1,0,3,3,0,2,38,0,0.25,52.5,1,0,0,NA
101,0,49,3,1,2,2,1,2,2,1,2,0,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,24,7,1,3,1,3,1,2,1,2,1,3,0,3,1,5,0,4,0,4,1,4,1,5,0,5,1,4,1,3,1,2,1,2,0,4,0,1,0,4,0,3,0,3,0,2,0,2,0,1,0,3,0,5,2,5,4,12,8,1,100,1,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,1,100,2,0,100,1,100,100,1,100,0.5,100,0,100,0.5,100,0.5,4,100,0.5,2,-3,2,3,2,1,-3,-3,3,-3,2,-3,3,-3,-3,-3,-3,3,-3,-3,2,-3,3,-3,4,39,16,3,2,1,3,2,1,1,3,1,2,21,0.25,0.958333333333333,1,0,0,0,1,1,1,0,0,0.333333333333333,0.833333333333333,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0.666666666666667,1,2,0,2,2,1,0,2,2,1,2,2,2,3,7,12,21,5,6,50,11,7,0,80,1,5,1,1,1,c) 1 de cada 10,1,b)10%,1,2,1,2 de cada 100,1,10,0,100,0,20,0,10,7,2,NA,3,3,2,2,3,1,0,2,1,3,3,0,0,2,3,2,3,0,3,38,1,0.25,100,0,0,1,0
102,1,31,1,2,1,1,2,2,2,1,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,1,3,1,3,1,2,1,2,1,3,1,1,1,5,1,1,0,3,1,4,0,2,1,1,1,4,1,3,1,2,0,4,1,1,0,3,0,4,0,3,0,2,0,3,0,2,0,3,0,5,0,2,2,5,4,14,7,0,100,2,1,100,2,1,80,1,1,80,1,1,100,2,1,100,1,1,50,2,0,100,1,88.75,87.5,0.75,100,0.5,90,0.75,77.5,1,87.5,0.75,6,90,0.75,3,-2,3,3,3,2,1,-3,3,1,-3,2,3,-1,-2,-2,-2,3,3,-2,3,-3,3,3,28,48,15,3,2,1,2,1,2,2,1,1,1,26,0.75,0.166666666666667,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0.333333333333333,1,1,1,1,1,1,1,1,1,1,0.333333333333333,1,1,1,1,0,0,1,1,1,1,0,2,2,2,2,1,1,2,2,0,0,0,2,7,6,12,25,6,3,37,9,4,0,650,0,1,0,1,0,c) 1 de cada 10,0,c) 5%,0,10,0,10,1,50,0,600,0,10,0,8e3,1,3,NA,3,1,2,2,2,3,1,1,2,2,3,1,0,0,3,3,3,2,3,40,1,0.75,100,1,1,1,0
103,0,56,2,1,2,1,1,2,1,1,2,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,19,8,1,3,1,3,1,2,0,4,0,5,0,5,0,5,0,4,0,5,0,5,0,2,0,5,0,2,0,5,0,3,0,5,0,4,0,4,0,4,0,4,0,4,0,5,0,5,0,5,0,3,0,5,2,5,4,3,4,1,100,1,1,100,2,1,100,1,0,100,2,1,100,2,0,100,2,1,100,2,0,100,1,100,100,0.75,100,0.5,100,0.5,100,0.75,100,0.75,5,100,0.5,3,3,-3,2,3,2,-2,2,3,3,-3,-3,3,3,3,3,1,-2,-3,-3,3,-3,3,3,36,36,21,3,3,0,3,3,3,3,2,2,0,28,0.583333333333333,0.791666666666667,0,0,0,0,1,1,1,0,1,0.666666666666667,1,1,1,1,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0.666666666666667,1,2,2,2,2,2,1,2,2,2,0,0,2,9,3,12,22,7,2,22,9,8,0,20,0,2,0,1,0,a) 1 de cada 100,0,b)10%,0,10,1,10 de cada 100,0,5,0,10,0,10,0,10,1,3,NA,3,1,1,2,3,1,0,2,3,2,3,0,3,0,0,3,2,0,2,34,1,0,100,0,0,0,0
104,0,26,3,2,2,2,1,2,2,1,2,0,2,0,0,1,2,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100,2,1,100,2,0,100,2,0,100,2,0,100,1,1,100,1,1,100,2,0,100,1,100,100,0.75,100,0.25,100,0,100,0.5,100,0.5,3,100,0.25,3,-3,-3,-3,3,-3,-3,-3,1,-3,-3,-3,-3,-3,-3,-3,-3,3,3,-3,3,2,3,3,6,40,5,3,3,0,3,3,3,3,0,0,0,32,0.0833333333333333,0.333333333333333,1,1,1,1,0,0,1,0,0,0.333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0.666666666666667,2,0,2,2,1,1,2,2,1,0,0,2,8,7,12,26,6,4,58,10,5,0,500,1,1,0,1,1,b) 1 de cada 1000,0,b)10%,1,2,1,2,0,10,0,10,0,20,1,0,5,NA,2,2,2,2,2,1,2,1,1,3,1,3,0,0,1,2,2,3,2,2,34,0,0,0,0,NA,0,NA
105,1,28,4,2,2,2,2,2,2,2,2,0,2,2,0,1,2,2,1,2,1,2,2,0,2,1,2,2,2,0,0,2,0,0,0,0,44,10,1,3,1,3,1,2,1,2,1,3,1,1,0,4,1,1,0,5,1,4,1,5,1,1,1,4,1,3,1,2,1,2,1,1,0,3,1,3,1,4,0,4,0,4,0,4,0,5,0,2,0,1,2,5,4,17,8,1,100,1,0,100,1,0,100,2,0,100,2,1,100,2,1,100,1,1,100,2,1,100,2,100,100,0.75,100,1,100,0.5,100,0.25,100,0.75,5,100,0.5,-3,3,-3,3,2,-2,1,-3,3,3,-3,-3,2,2,2,1,-2,3,3,-3,3,1,3,-3,26,41,15,3,3,0,3,0,3,0,3,0,0,29,0.166666666666667,0.583333333333333,0,0,0,1,1,1,0,0,1,0.333333333333333,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,1,0,0,0,1,1,0,0,1,0.333333333333333,0.833333333333333,1,1,1,1,0,0,0,0,0,0,0,2,1,2,2,1,0,2,2,1,0,0,2,7,6,12,24,8,6,74,14,8,1,600,1,10,1,0.01,1,c) 1 de cada 10,1,b)10%,1,2,1,2 de cada 100,1,10,0,100,1,20,0,5,9,3,NA,3,3,1,1,1,2,0,2,2,1,3,0,2,2,2,2,2,2,2,36,1,0.5,75,1,NA,1,0
106,1,50,1,2,2,2,1,2,2,2,2,0,2,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,7,1,3,1,3,1,2,1,2,0,2,1,1,0,3,0,4,0,3,0,1,0,5,0,5,0,1,0,5,0,3,0,2,0,3,0,5,0,3,0,5,0,3,0,5,0,4,0,1,0,5,0,5,2,5,4,5,5,0,100,2,1,100,2,0,100,2,1,100,1,1,100,2,0,100,2,1,100,2,0,100,1,100,100,0.5,100,0.25,100,0.5,100,0.75,100,0.75,4,100,0.25,3,-3,-3,-2,-2,2,1,-3,3,3,-3,-3,3,-2,-3,-3,-3,3,3,-3,3,-3,3,2,21,38,6,3,3,0,3,0,3,3,1,0,0,34,0,0.333333333333333,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,1,1,0,0,0,0,0.833333333333333,1,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,0,0,0,2,6,9,12,27,5,2,53,7,4,1,500,1,10,1,1,1,c) 1 de cada 10,1,b)10%,1,2,1,2 de cada 100,1,10,0,100,1,20,1,5,10,3,NA,3,0,2,3,2,3,3,3,3,2,3,1,2,2,3,3,1,2,3,47,1,0.25,100,1,0,0,0
